0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 
0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 0.110909 
0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 0.211818 
0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 0.312727 
0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 0.413636 
0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 0.514545 
0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 0.615455 
0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 0.716364 
0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 0.817273 
0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 0.918182 
